Start_Aired,Genres,count
2011-06-01, Sports,1
2011-06-01,Comedy,1
2011-06-03,Action,1
2011-06-03, Sci-Fi,1
2011-06-04,Unknown,1
2011-06-04,Adventure,1
2011-06-04,Action,1
2011-06-04, Fantasy,1
2011-06-05,Fantasy,1
2011-06-06, Fantasy,1
2011-06-06,Comedy,1
2011-06-06,Adventure,1
2011-06-06, Drama,1
2011-06-08,Action,1
2011-06-10, Fantasy,2
2011-06-10,Action,2
2011-06-10,Comedy,2
2011-06-10, Supernatural,1
2011-06-10, Ecchi,1
2011-06-10, Comedy,1
2011-06-11,Romance,1
2011-06-13, Sci-Fi,1
2011-06-13,Action,1
2011-06-15,Comedy,2
2011-06-15, Ecchi,1
2011-06-15, Sci-Fi,1
2011-06-15, Romance,1
2011-06-16,Comedy,1
2011-06-16, Romance,1
2011-06-16, Drama,1
2011-06-17,Unknown,1
2011-06-18,Action,2
2011-06-18, Supernatural,1
2011-06-18, Sci-Fi,1
2011-06-19, Comedy,1
2011-06-19,Adventure,1
2011-06-20,Unknown,1
2011-06-22,Comedy,2
2011-06-22, Ecchi,1
2011-06-24,Comedy,3
2011-06-24,Hentai,3
2011-06-24, Slice of Life,1
2011-06-24, Romance,1
2011-06-24, Hentai,1
2011-06-24, Fantasy,1
2011-06-24, Ecchi,1
2011-06-24,Drama,1
2011-06-24,Slice of Life,1
2011-06-25,Comedy,1
2011-06-25, Supernatural,1
2011-06-25, Sci-Fi,1
2011-06-25, Romance,1
2011-06-25, Ecchi,1
2011-06-25, Drama,1
2011-06-29,Comedy,3
2011-06-29,Drama,1
2011-06-29,Action,1
2011-06-29, Supernatural,1
2011-06-29, Comedy,1
2011-06-30, Drama,1
2011-06-30,Unknown,1
2011-06-30,Avant Garde,1
2011-07-01,Unknown,3
2011-07-01,Action,3
2011-07-01,Sci-Fi,1
2011-07-01,Comedy,1
2011-07-01, Sports,1
2011-07-01, Sci-Fi,1
2011-07-01, Horror,1
2011-07-01, Ecchi,1
2011-07-01, Drama,1
2011-07-01, Comedy,1
2011-07-02, Fantasy,4
2011-07-02,Comedy,3
2011-07-02,Sci-Fi,1
2011-07-02,Mystery,1
2011-07-02,Adventure,1
2011-07-02,Action,1
2011-07-02, Drama,1
2011-07-02, Adventure,1
2011-07-03,Action,2
2011-07-03,Comedy,1
2011-07-03, Supernatural,1
2011-07-03, Sci-Fi,1
2011-07-03, Romance,1
2011-07-04, Ecchi,1
2011-07-04,Slice of Life,1
2011-07-04,Comedy,1
2011-07-04,Action,1
2011-07-04, Slice of Life,1
2011-07-04, Gourmet,1
2011-07-04, Fantasy,1
2011-07-05, Supernatural,1
2011-07-05, Slice of Life,1
2011-07-05, Girls Love,1
2011-07-05,Drama,1
2011-07-05,Comedy,1
2011-07-05,Hentai,1
2011-07-05,Unknown,1
2011-07-06,Comedy,3
2011-07-06, Slice of Life,2
2011-07-06, Supernatural,2
2011-07-06,Unknown,1
2011-07-06,Ecchi,1
2011-07-06,Adventure,1
2011-07-06,Action,1
2011-07-06, Comedy,1
2011-07-08, Drama,3
2011-07-08, Mystery,3
2011-07-08,Comedy,3
2011-07-08,Action,3
2011-07-08, Romance,2
2011-07-08,Avant Garde,2
2011-07-08, Supernatural,1
2011-07-08, Sci-Fi,1
2011-07-08, Horror,1
2011-07-08, Hentai,1
2011-07-08, Fantasy,1
2011-07-08, Ecchi,1
2011-07-08, Comedy,1
2011-07-08, Adventure,1
2011-07-08,Slice of Life,1
2011-07-08,Supernatural,1
2011-07-09, Supernatural,2
2011-07-09,Comedy,2
2011-07-09, Ecchi,1
2011-07-09,Avant Garde,1
2011-07-09, Slice of Life,1
2011-07-09, Romance,1
2011-07-10,Comedy,2
2011-07-10,Unknown,1
2011-07-10, Romance,1
2011-07-10, Ecchi,1
2011-07-11, Comedy,2
2011-07-11,Action,2
2011-07-11, Ecchi,1
2011-07-11, Adventure,1
2011-07-13,Comedy,1
2011-07-13, Romance,1
2011-07-13, Ecchi,1
2011-07-15,Unknown,1
2011-07-15,Adventure,1
2011-07-15, Comedy,1
2011-07-16,Action,3
2011-07-16, Comedy,3
2011-07-16, Fantasy,3
2011-07-16,Adventure,2
2011-07-16, Supernatural,2
2011-07-16, Sci-Fi,2
2011-07-16, Mystery,2
2011-07-16, Drama,2
2011-07-16, Adventure,1
2011-07-16,Romance,1
2011-07-16,Comedy,1
2011-07-18,Slice of Life,1
2011-07-18,Action,1
2011-07-18, Sci-Fi,1
2011-07-20,Avant Garde,1
2011-07-20,Unknown,1
2011-07-20,Ecchi,1
2011-07-20,Action,1
2011-07-21,Mystery,1
2011-07-22,Comedy,3
2011-07-22, Sci-Fi,2
2011-07-22,Romance,1
2011-07-22, Ecchi,1
2011-07-26,Action,1
2011-07-26, Supernatural,1
2011-07-26, Sci-Fi,1
2011-07-26, Fantasy,1
2011-07-27,Unknown,1
2011-07-27,Fantasy,1
2011-07-27,Action,1
2011-07-27, Horror,1
2011-07-27, Supernatural,1
2011-07-28,Unknown,1
2011-07-28,Adventure,1
2011-07-28, Fantasy,1
2011-07-28, Drama,1
2011-07-29,Hentai,2
2011-07-29,Unknown,1
2011-07-29,Slice of Life,1
2011-07-30, Adventure,2
2011-07-30,Action,2
2011-07-30,Fantasy,2
2011-07-30, Romance,1
2011-07-30, Fantasy,1
2011-08-01,Unknown,2
2011-08-01,Comedy,1
2011-08-01,Adventure,1
2011-08-01, Fantasy,1
2011-08-01, Comedy,1
2011-08-02,Unknown,3
2011-08-02, Fantasy,1
2011-08-02, Comedy,1
2011-08-02, Sci-Fi,1
2011-08-02,Action,1
2011-08-05,Hentai,1
2011-08-05,Action,1
2011-08-05, Fantasy,1
2011-08-05, Drama,1
2011-08-07,Comedy,1
2011-08-07, Fantasy,1
2011-08-10,Unknown,1
2011-08-10,Avant Garde,1
2011-08-11,Adventure,1
2011-08-11, Fantasy,1
2011-08-12,Comedy,1
2011-08-12, Sci-Fi,1
2011-08-13,Unknown,1
2011-08-13,Action,1
2011-08-13, Supernatural,1
2011-08-13, Sci-Fi,1
2011-08-14,Comedy,1
2011-08-14, Supernatural,1
2011-08-15,Comedy,1
2011-08-16,Drama,1
2011-08-16, Sports,1
2011-08-17,Unknown,2
2011-08-17, Fantasy,1
2011-08-17,Comedy,1
2011-08-18,Action,1
2011-08-18, Adventure,1
2011-08-19,Hentai,1
2011-08-19,Fantasy,1
2011-08-19,Comedy,1
2011-08-19,Adventure,1
2011-08-19, Slice of Life,1
2011-08-20,Action,1
2011-08-20, Fantasy,1
2011-08-20, Adventure,1
2011-08-23,Unknown,1
2011-08-24,Unknown,2
2011-08-24,Slice of Life,1
2011-08-24,Drama,1
2011-08-25,Comedy,1
2011-08-25, Mystery,1
2011-08-26, Hentai,2
2011-08-26,Comedy,2
2011-08-26,Fantasy,2
2011-08-26, Supernatural,1
2011-08-26, Sports,1
2011-08-26,Hentai,1
2011-08-26,Romance,1
2011-08-26,Sports,1
2011-08-26,Sci-Fi,1
2011-08-27,Comedy,1
2011-08-27,Adventure,1
2011-08-27, Supernatural,1
2011-08-29,Fantasy,1
2011-09-01,Unknown,1
2011-09-01,Slice of Life,1
2011-09-01,Adventure,1
2011-09-03,Action,1
2011-09-03,Unknown,1
2011-09-03,Sports,1
2011-09-03, Sci-Fi,1
2011-09-05,Unknown,1
2011-09-07,Comedy,1
2011-09-07,Action,1
2011-09-07, Sci-Fi,1
2011-09-07, Romance,1
2011-09-07, Fantasy,1
2011-09-07, Ecchi,1
2011-09-10,Action,1
2011-09-10, Supernatural,1
2011-09-10, Sci-Fi,1
2011-09-14,Unknown,2
2011-09-15,Avant Garde,2
2011-09-15, Comedy,1
2011-09-16,Supernatural,1
2011-09-16,Comedy,1
2011-09-16, Supernatural,1
2011-09-16, Hentai,1
2011-09-17,Drama,1
2011-09-17, Supernatural,1
2011-09-17, Romance,1
2011-09-18,Sci-Fi,1
2011-09-18,Fantasy,1
2011-09-21,Comedy,4
2011-09-21,Unknown,1
2011-09-21,Slice of Life,1
2011-09-21, Supernatural,1
2011-09-21, Romance,1
2011-09-22,Comedy,1
2011-09-22, Romance,1
2011-09-23, Slice of Life,2
2011-09-23,Comedy,2
2011-09-24,Avant Garde,1
2011-09-24, Drama,1
2011-09-25, Supernatural,1
2011-09-25,Action,1
2011-09-26,Action,1
2011-09-26, Supernatural,1
2011-09-26, Fantasy,1
2011-09-26, Drama,1
2011-09-27,Comedy,1
2011-09-27, Slice of Life,1
2011-09-29,Drama,2
2011-09-29,Sci-Fi,1
2011-09-30, Romance,1
2011-09-30,Hentai,1
2011-09-30,Comedy,1
2011-09-30,Adventure,1
2011-09-30, Supernatural,1
2011-09-30, Fantasy,1
2011-09-30, Ecchi,1
2011-10-01,Comedy,2
2011-10-01, Romance,2
2011-10-01, Supernatural,1
2011-10-01, Ecchi,1
2011-10-01, Drama,1
2011-10-01, Comedy,1
2011-10-01,Adventure,1
2011-10-01,Action,1
2011-10-01,Avant Garde,1
2011-10-01,Unknown,1
2011-10-01,Fantasy,1
2011-10-02,Action,5
2011-10-02, Fantasy,4
2011-10-02, Adventure,2
2011-10-02,Comedy,2
2011-10-02,Unknown,1
2011-10-02, Supernatural,1
2011-10-02, Sci-Fi,1
2011-10-02, Romance,1
2011-10-02, Mystery,1
2011-10-02, Ecchi,1
2011-10-02, Comedy,1
2011-10-03,Unknown,2
2011-10-03,Comedy,1
2011-10-03, Slice of Life,1
2011-10-03, Drama,1
2011-10-04,Action,2
2011-10-04, Romance,2
2011-10-04, Drama,2
2011-10-04,Comedy,2
2011-10-04, Ecchi,1
2011-10-04, Comedy,1
2011-10-04, Slice of Life,1
2011-10-05, Slice of Life,2
2011-10-05,Comedy,2
2011-10-05,Drama,2
2011-10-05,Unknown,2
2011-10-05, Ecchi,1
2011-10-05,Action,1
2011-10-05, Sports,1
2011-10-05, Romance,1
2011-10-06,Unknown,1
2011-10-07,Comedy,2
2011-10-07, Gourmet,1
2011-10-07,Action,1
2011-10-07, Supernatural,1
2011-10-07, Sci-Fi,1
2011-10-07, Romance,1
2011-10-07, Mystery,1
2011-10-07, Ecchi,1
2011-10-07, Adventure,1
2011-10-08,Action,2
2011-10-08, Romance,2
2011-10-08, Drama,2
2011-10-08,Boys Love,1
2011-10-08, Sci-Fi,1
2011-10-08, Supernatural,1
2011-10-08, Horror,1
2011-10-08, Fantasy,1
2011-10-08, Comedy,1
2011-10-09,Action,3
2011-10-09,Slice of Life,1
2011-10-09, Suspense,1
2011-10-09, Supernatural,1
2011-10-09, Sci-Fi,1
2011-10-09, Gourmet,1
2011-10-09, Comedy,1
2011-10-10,Action,2
2011-10-10, Supernatural,2
2011-10-10, Fantasy,2
2011-10-10, Boys Love,1
2011-10-10,Fantasy,1
2011-10-10, Adventure,1
2011-10-11,Avant Garde,1
2011-10-13,Comedy,1
2011-10-14, Supernatural,1
2011-10-14, Sci-Fi,1
2011-10-14, Drama,1
2011-10-14,Mystery,1
2011-10-14,Action,1
2011-10-15, Adventure,1
2011-10-15, Comedy,1
2011-10-15,Unknown,1
2011-10-15,Adventure,1
2011-10-15,Action,1
2011-10-15, Sci-Fi,1
2011-10-16,Comedy,1
2011-10-18,Unknown,2
2011-10-18,Adventure,1
2011-10-18, Sci-Fi,1
2011-10-18, Comedy,1
2011-10-19,Unknown,2
2011-10-19,Comedy,1
2011-10-19, Ecchi,1
2011-10-20,Slice of Life,1
2011-10-21,Hentai,3
2011-10-22,Adventure,1
2011-10-23,Unknown,1
2011-10-24,Action,1
2011-10-24, Sci-Fi,1
2011-10-26,Comedy,2
2011-10-26,Fantasy,1
2011-10-26,Slice of Life,1
2011-10-26,Unknown,1
2011-10-28,Hentai,4
2011-10-28,Action,1
2011-10-28,Slice of Life,1
2011-10-29, Fantasy,2
2011-10-29,Action,2
2011-10-29, Ecchi,2
2011-10-29, Adventure,2
2011-10-29,Horror,1
2011-10-29,Fantasy,1
2011-10-29,Drama,1
2011-10-30, Slice of Life,1
2011-10-30,Comedy,1
2011-10-30,Adventure,1
2011-10-30, Sci-Fi,1
2011-10-30, Fantasy,1
2011-10-31,Unknown,1
2011-11-01,Unknown,1
2011-11-01,Sci-Fi,1
2011-11-02,Ecchi,1
2011-11-03,Drama,1
2011-11-03, Suspense,1
2011-11-04,Drama,1
2011-11-05, Supernatural,1
2011-11-05, Sci-Fi,1
2011-11-05,Action,1
2011-11-05,Unknown,1
2011-11-07,Adventure,1
2011-11-10,Unknown,1
2011-11-11,Action,1
2011-11-11, Sci-Fi,1
2011-11-12,Action,1
2011-11-12, Ecchi,1
2011-11-14,Unknown,1
2011-11-15,Unknown,1
2011-11-15,Fantasy,1
2011-11-16,Comedy,1
2011-11-18,Hentai,2
2011-11-19,Mystery,1
2011-11-19,Action,1
2011-11-19, Supernatural,1
2011-11-19, Sci-Fi,1
2011-11-19, Adventure,1
2011-11-21,Comedy,1
2011-11-23,Comedy,1
2011-11-23,Action,1
2011-11-23, Fantasy,1
2011-11-23, Adventure,1
2011-11-24,Unknown,1
2011-11-25,Hentai,3
2011-11-25,Fantasy,1
2011-11-26, Supernatural,2
2011-11-26,Comedy,1
2011-11-26,Action,1
2011-11-26, Sci-Fi,1
2011-11-28,Comedy,2
2011-11-28, Slice of Life,1
2011-11-30,Unknown,1
2011-11-30,Comedy,1
2011-12-01,Unknown,5
2011-12-01,Action,2
2011-12-01, Fantasy,2
2011-12-01, Supernatural,1
2011-12-01, Adventure,1
2011-12-02,Unknown,1
2011-12-02,Action,1
2011-12-02, Comedy,1
2011-12-02, Adventure,1
2011-12-03,Comedy,1
2011-12-03, Slice of Life,1
2011-12-05, Romance,1
2011-12-05, Ecchi,1
2011-12-05,Comedy,1
2011-12-05, Supernatural,1
2011-12-07,Comedy,2
2011-12-07, Comedy,1
2011-12-07, Ecchi,1
2011-12-07,Unknown,1
2011-12-07,Action,1
2011-12-07, Slice of Life,1
2011-12-07, Sci-Fi,1
2011-12-08,Sports,1
2011-12-08,Girls Love,1
2011-12-08, Hentai,1
2011-12-09,Hentai,1
2011-12-09,Action,1
2011-12-09, Fantasy,1
2011-12-11,Mystery,1
2011-12-11,Hentai,1
2011-12-12,Avant Garde,1
2011-12-12, Erotica,1
2011-12-13,Adventure,1
2011-12-13, Romance,1
2011-12-13, Ecchi,1
2011-12-13, Comedy,1
2011-12-14, Adventure,1
2011-12-14, Comedy,1
2011-12-14,Action,1
2011-12-14,Slice of Life,1
2011-12-14,Unknown,1
2011-12-16,Hentai,4
2011-12-16,Comedy,2
2011-12-16, Sports,1
2011-12-16, Drama,1
2011-12-17,Action,4
2011-12-17, Sci-Fi,3
2011-12-17,Comedy,2
2011-12-17, Fantasy,2
2011-12-17, Adventure,2
2011-12-17,Slice of Life,1
2011-12-17, Drama,1
2011-12-17, Comedy,1
2011-12-21,Comedy,4
2011-12-21, Ecchi,2
2011-12-21, Romance,2
2011-12-21,Unknown,1
2011-12-21,Sports,1
2011-12-21,Action,1
2011-12-21, Mystery,1
2011-12-21, Gourmet,1
2011-12-21, Comedy,1
2011-12-22,Hentai,2
2011-12-22,Action,1
2011-12-23, Slice of Life,1
2011-12-23, Sports,1
2011-12-23,Comedy,1
2011-12-23,Sci-Fi,1
2011-12-24,Fantasy,1
2011-12-26,Comedy,2
2011-12-26,Unknown,1
2011-12-26, Supernatural,1
2011-12-26, Slice of Life,1
2011-12-29,Unknown,1
2011-12-29,Action,1
2011-12-29, Sci-Fi,1
2011-12-30,Hentai,1
2011-12-31,Action,1
2011-12-31, Supernatural,1
2011-12-31, Romance,1
2011-12-31, Fantasy,1
2012-01-01,Unknown,28
2012-01-01,Comedy,12
2012-01-01,Drama,11
2012-01-01,Avant Garde,9
2012-01-01,Fantasy,6
2012-01-01, Fantasy,5
2012-01-01,Adventure,5
2012-01-01,Slice of Life,4
2012-01-01, Slice of Life,2
2012-01-01,Sci-Fi,1
2012-01-01,Gourmet,1
2012-01-01,Action,1
2012-01-01, Suspense,1
2012-01-01, Sports,1
2012-01-01, Sci-Fi,1
2012-01-01, Romance,1
2012-01-01, Mystery,1
2012-01-01, Drama,1
2012-01-01, Comedy,1
2012-01-02,Unknown,1
2012-01-03, Slice of Life,1
2012-01-03,Sports,1
2012-01-03,Drama,1
2012-01-03,Action,1
2012-01-03, Supernatural,1
2012-01-03, Sci-Fi,1
2012-01-05,Sports,1
2012-01-05,Comedy,1
2012-01-05, Mystery,1
2012-01-06,Comedy,3
2012-01-06, Romance,1
2012-01-06, Ecchi,1
2012-01-06, Slice of Life,1
2012-01-06, Sci-Fi,1
2012-01-06,Action,1
2012-01-06,Romance,1
2012-01-07,Adventure,2
2012-01-07,Comedy,1
2012-01-07,Action,1
2012-01-07, Sports,1
2012-01-07, Sci-Fi,1
2012-01-07, Romance,1
2012-01-07, Fantasy,1
2012-01-07, Ecchi,1
2012-01-08,Comedy,2
2012-01-08,Action,2
2012-01-08, Comedy,1
2012-01-08,Sci-Fi,1
2012-01-08, Supernatural,1
2012-01-08, Slice of Life,1
2012-01-08, Sci-Fi,1
2012-01-08, Mystery,1
2012-01-08, Ecchi,1
2012-01-08, Adventure,1
2012-01-09,Unknown,2
2012-01-09, Sci-Fi,2
2012-01-09,Comedy,1
2012-01-09,Action,1
2012-01-09, Romance,1
2012-01-09, Fantasy,1
2012-01-09, Drama,1
2012-01-09, Comedy,1
2012-01-10,Comedy,2
2012-01-10,Horror,1
2012-01-10,Unknown,1
2012-01-10,Drama,1
2012-01-10, Suspense,1
2012-01-10, Supernatural,1
2012-01-10, Sci-Fi,1
2012-01-10, Romance,1
2012-01-10, Mystery,1
2012-01-11,Unknown,2
2012-01-11,Comedy,1
2012-01-11, Slice of Life,1
2012-01-11, Romance,1
2012-01-12,Unknown,1
2012-01-12,Avant Garde,1
2012-01-12,Adventure,1
2012-01-12, Comedy,1
2012-01-13,Comedy,3
2012-01-13, Supernatural,1
2012-01-13, Romance,1
2012-01-16,Fantasy,1
2012-01-17,Avant Garde,1
2012-01-18,Unknown,1
2012-01-18,Sci-Fi,1
2012-01-18,Boys Love,1
2012-01-18,Action,1
2012-01-18, Sci-Fi,1
2012-01-18, Erotica,1
2012-01-18, Drama,1
2012-01-21, Mystery,1
2012-01-21,Fantasy,1
2012-01-21,Action,1
2012-01-21, Sci-Fi,1
2012-01-21, Fantasy,1
2012-01-21, Adventure,1
2012-01-22,Comedy,3
2012-01-22, Sci-Fi,1
2012-01-24,Comedy,1
2012-01-24, Girls Love,1
2012-01-24, Ecchi,1
2012-01-25,Romance,1
2012-01-25,Comedy,1
2012-01-26,Unknown,1
2012-01-26,Adventure,1
2012-01-26, Drama,1
2012-01-27,Comedy,4
2012-01-27, Slice of Life,2
2012-01-27,Adventure,1
2012-01-27,Action,1
2012-01-27, Supernatural,1
2012-01-27, Hentai,1
2012-01-27, Fantasy,1
2012-01-29,Action,1
2012-01-29, Supernatural,1
2012-01-29, Fantasy,1
2012-01-29, Drama,1
2012-01-29, Adventure,1
2012-01-30,Fantasy,2
2012-01-31,Comedy,2
2012-01-31,Unknown,1
2012-01-31, Mystery,1
2012-02-01,Unknown,4
2012-02-01,Fantasy,1
2012-02-01,Adventure,1
2012-02-02,Slice of Life,1
2012-02-02,Fantasy,1
2012-02-02, Supernatural,1
2012-02-02,Unknown,1
2012-02-03, Drama,1
2012-02-03, Horror,1
2012-02-03, Slice of Life,1
2012-02-03,Drama,1
2012-02-03,Comedy,1
2012-02-03,Avant Garde,1
2012-02-03,Action,1
2012-02-04,Action,1
2012-02-04, Supernatural,1
2012-02-04, Fantasy,1
2012-02-04, Adventure,1
2012-02-05,Action,1
2012-02-05, Fantasy,1
2012-02-07,Unknown,1
2012-02-08,Comedy,1
2012-02-08, Sci-Fi,1
2012-02-09,Unknown,1
2012-02-09,Fantasy,1
2012-02-09,Avant Garde,1
2012-02-10,Unknown,1
2012-02-10,Slice of Life,1
2012-02-10,Comedy,1
2012-02-11, Fantasy,1
2012-02-11,Action,1
2012-02-12, Slice of Life,1
2012-02-12,Comedy,1
2012-02-14,Unknown,1
2012-02-15,Comedy,2
2012-02-15,Unknown,1
2012-02-15, Girls Love,1
2012-02-17,Hentai,2
2012-02-20,Unknown,1
2012-02-21,Unknown,1
2012-02-22,Drama,2
2012-02-22,Comedy,2
2012-02-22, Romance,1
2012-02-22,Slice of Life,1
2012-02-22,Fantasy,1
2012-02-22,Adventure,1
2012-02-22, Sci-Fi,1
2012-02-22, Fantasy,1
2012-02-22, Ecchi,1
2012-02-22, Drama,1
2012-02-22, Comedy,1
2012-02-23,Romance,1
2012-02-24,Comedy,2
2012-02-24, Romance,1
2012-02-24, Fantasy,1
2012-02-24,Adventure,1
2012-02-24, Sci-Fi,1
2012-02-24,Hentai,1
2012-02-24,Unknown,1
2012-02-24,Mystery,1
2012-02-26,Sci-Fi,1
2012-02-29,Unknown,1
2012-02-29,Fantasy,1
2012-02-29,Action,1
2012-02-29, Erotica,1
2012-02-29, Drama,1
2012-02-29, Boys Love,1
2012-03-01,Action,2
2012-03-01, Sci-Fi,1
2012-03-01,Unknown,1
2012-03-01,Fantasy,1
2012-03-01,Ecchi,1
2012-03-01, Ecchi,1
2012-03-03,Adventure,1
2012-03-03, Fantasy,1
2012-03-03, Comedy,1
2012-03-04,Comedy,1
2012-03-05,Adventure,1
2012-03-05, Fantasy,1
2012-03-05, Comedy,1
2012-03-07,Comedy,1
2012-03-07,Unknown,1
2012-03-09,Unknown,1
2012-03-09,Comedy,1
2012-03-10,Unknown,1
2012-03-10,Action,1
2012-03-10, Sci-Fi,1
2012-03-10, Adventure,1
2012-03-11,Comedy,1
2012-03-11, Slice of Life,1
2012-03-12,Slice of Life,1
2012-03-12,Unknown,1
2012-03-12,Comedy,1
2012-03-12, Supernatural,1
2012-03-13,Fantasy,1
2012-03-13,Comedy,1
2012-03-13,Adventure,1
2012-03-13, Slice of Life,1
2012-03-13, Fantasy,1
2012-03-13, Comedy,1
2012-03-14,Action,1
2012-03-14, Comedy,1
2012-03-14,Comedy,1
2012-03-15, Fantasy,1
2012-03-15, Romance,1
2012-03-15,Adventure,1
2012-03-16,Hentai,2
2012-03-16,Drama,2
2012-03-16, Romance,2
2012-03-16, Slice of Life,1
2012-03-17,Fantasy,2
2012-03-17,Action,2
2012-03-17, Sci-Fi,2
2012-03-17, Ecchi,1
2012-03-17, Adventure,1
2012-03-18,Drama,1
2012-03-18,Romance,1
2012-03-18,Action,1
2012-03-19, Slice of Life,2
2012-03-19,Unknown,1
2012-03-19,Fantasy,1
2012-03-19,Comedy,1
2012-03-20,Drama,1
2012-03-20,Comedy,1
2012-03-20, Romance,1
2012-03-21,Comedy,4
2012-03-21, Supernatural,2
2012-03-21, Slice of Life,2
2012-03-21, Ecchi,2
2012-03-21,Fantasy,1
2012-03-21, Romance,1
2012-03-22,Girls Love,1
2012-03-22, Hentai,1
2012-03-23,Comedy,3
2012-03-23,Slice of Life,1
2012-03-23,Hentai,1
2012-03-23,Fantasy,1
2012-03-23, Sci-Fi,1
2012-03-23, Horror,1
2012-03-24,Unknown,1
2012-03-25, Fantasy,1
2012-03-25,Action,1
2012-03-25, Supernatural,1
2012-03-26,Sports,1
2012-03-26,Action,1
2012-03-28,Adventure,2
2012-03-28, Comedy,2
2012-03-28,Avant Garde,1
2012-03-28,Action,1
2012-03-28, Suspense,1
2012-03-28,Slice of Life,1
2012-03-29,Comedy,1
2012-03-29,Unknown,1
2012-04-01,Comedy,4
2012-04-01,Unknown,3
2012-04-01,Fantasy,2
2012-04-01,Action,2
2012-04-01, Sci-Fi,2
2012-04-01, Fantasy,2
2012-04-01, Adventure,2
2012-04-01,Supernatural,1
2012-04-01, Supernatural,1
2012-04-01, Slice of Life,1
2012-04-01, Romance,1
2012-04-02,Unknown,2
2012-04-02, Adventure,1
2012-04-02,Comedy,1
2012-04-02,Adventure,1
2012-04-02,Action,1
2012-04-02, Fantasy,1
2012-04-02, Comedy,1
2012-04-03,Comedy,5
2012-04-03,Action,3
2012-04-03, Slice of Life,2
2012-04-03, Romance,2
2012-04-03, Drama,2
2012-04-03, Supernatural,1
2012-04-03, Sci-Fi,1
2012-04-03, Horror,1
2012-04-03, Fantasy,1
2012-04-03, Ecchi,1
2012-04-03, Comedy,1
2012-04-03, Adventure,1
2012-04-04,Comedy,3
2012-04-04,Unknown,2
2012-04-04, Slice of Life,2
2012-04-04,Slice of Life,1
2012-04-04,Romance,1
2012-04-04,Adventure,1
2012-04-04, Drama,1
2012-04-05, Comedy,3
2012-04-05,Action,3
2012-04-05, Ecchi,3
2012-04-05,Unknown,1
2012-04-05,Comedy,1
2012-04-05, Supernatural,1
2012-04-05, Slice of Life,1
2012-04-05, Adventure,1
2012-04-06,Comedy,4
2012-04-06, Romance,3
2012-04-06, Supernatural,2
2012-04-06, Drama,1
2012-04-06, Horror,1
2012-04-06, Ecchi,1
2012-04-06, Sci-Fi,1
2012-04-06,Slice of Life,1
2012-04-06,Fantasy,1
2012-04-06,Avant Garde,1
2012-04-06,Adventure,1
2012-04-06, Slice of Life,1
2012-04-07,Action,4
2012-04-07,Unknown,2
2012-04-07, Comedy,2
2012-04-07, Romance,1
2012-04-07,Slice of Life,1
2012-04-07,Fantasy,1
2012-04-07, Sports,1
2012-04-07, Sci-Fi,1
2012-04-07, Fantasy,1
2012-04-07, Adventure,1
2012-04-08,Action,3
2012-04-08, Mystery,1
2012-04-08, Fantasy,1
2012-04-08, Adventure,1
2012-04-08, Supernatural,1
2012-04-08, Sports,1
2012-04-08,Adventure,1
2012-04-08,Sports,1
2012-04-08,Romance,1
2012-04-08,Comedy,1
2012-04-09,Slice of Life,1
2012-04-09,Horror,1
2012-04-09, Supernatural,1
2012-04-09, Romance,1
2012-04-09, Mystery,1
2012-04-10,Comedy,1
2012-04-10, Sci-Fi,1
2012-04-11, Adventure,1
2012-04-11,Action,1
2012-04-13,Action,3
2012-04-13, Sci-Fi,2
2012-04-13, Slice of Life,1
2012-04-13, Romance,1
2012-04-13, Fantasy,1
2012-04-13, Drama,1
2012-04-13, Comedy,1
2012-04-13, Adventure,1
2012-04-13,Drama,1
2012-04-13,Comedy,1
2012-04-14,Comedy,2
2012-04-14, Sports,2
2012-04-14, Mystery,2
2012-04-14, Comedy,1
2012-04-14,Unknown,1
2012-04-14,Adventure,1
2012-04-16,Unknown,1
2012-04-17,Hentai,1
2012-04-18,Sports,1
2012-04-18,Fantasy,1
2012-04-20,Comedy,3
2012-04-20,Hentai,2
2012-04-20, Sports,1
2012-04-20,Drama,1
2012-04-20,Action,1
2012-04-20, Sci-Fi,1
2012-04-20, Comedy,1
2012-04-21,Drama,2
2012-04-21, Supernatural,1
2012-04-21, Slice of Life,1
2012-04-22,Action,1
2012-04-23,Mystery,1
2012-04-23,Adventure,1
2012-04-23, Slice of Life,1
2012-04-23, Fantasy,1
2012-04-25,Unknown,3
2012-04-25,Action,1
2012-04-25, Supernatural,1
2012-04-25, Ecchi,1
2012-04-25, Comedy,1
2012-04-26,Comedy,1
2012-04-27,Hentai,2
2012-04-28,Unknown,1
2012-04-28,Fantasy,1
2012-04-29,Sci-Fi,1
2012-04-30,Unknown,1
2012-05-01, Sci-Fi,1
2012-05-01,Unknown,1
2012-05-01,Action,1
2012-05-04,Comedy,1
2012-05-04, Slice of Life,1
2012-05-05,Fantasy,1
2012-05-07,Action,1
2012-05-07, Sci-Fi,1
2012-05-11,Adventure,1
2012-05-12, Comedy,1
2012-05-12,Adventure,1
2012-05-12, Slice of Life,1
2012-05-13,Comedy,1
2012-05-15,Fantasy,1
2012-05-15,Unknown,1
2012-05-16,Avant Garde,1
2012-05-16,Action,1
2012-05-16, Fantasy,1
2012-05-19,Fantasy,1
2012-05-19, Slice of Life,1
2012-05-19, Romance,1
2012-05-21,Supernatural,1
