anime_ID,Start_Aired,Genres
21021,2013-11-16, Sci-Fi
21333,2013-11-16,Drama
49478,2013-11-16,Sci-Fi
20187,2013-11-16,Unknown
21241,2013-11-18,Comedy
33267,2013-11-18,Adventure
33267,2013-11-18, Fantasy
21027,2013-11-21,Drama
21027,2013-11-21, Suspense
41249,2013-11-22,Unknown
18693,2013-11-22,Hentai
21349,2013-11-22,Hentai
16664,2013-11-23,Fantasy
20543,2013-11-23,Action
20543,2013-11-23, Fantasy
14407,2013-11-23,Action
14407,2013-11-23, Fantasy
14407,2013-11-23, Supernatural
23023,2013-11-23,Sci-Fi
20799,2013-11-23,Adventure
20799,2013-11-23, Fantasy
21775,2013-11-26,Comedy
21775,2013-11-26, Romance
36584,2013-11-27,Slice of Life
20877,2013-11-27,Unknown
20745,2013-11-27,Slice of Life
17739,2013-11-27,Comedy
17739,2013-11-27, Slice of Life
21409,2013-11-28,Unknown
43922,2013-11-28,Slice of Life
20757,2013-11-29,Supernatural
20757,2013-11-29, Hentai
35229,2013-11-29,Unknown
20849,2013-11-29,Hentai
23477,2013-11-29,Hentai
20379,2013-11-29,Hentai
44836,2013-11-29,Adventure
20377,2013-11-29,Hentai
40827,2013-11-30,Avant Garde
19191,2013-11-30,Sci-Fi
45387,2013-12-01,Comedy
38124,2013-12-01,Sci-Fi
35533,2013-12-01,Unknown
19261,2013-12-03,Comedy
21471,2013-12-03,Sci-Fi
19669,2013-12-04,Sports
18441,2013-12-04,Action
18441,2013-12-04, Comedy
18441,2013-12-04, Supernatural
39385,2013-12-04,Romance
39385,2013-12-04, Slice of Life
21595,2013-12-05,Action
21595,2013-12-05, Fantasy
36789,2013-12-05,Comedy
36789,2013-12-05, Fantasy
48751,2013-12-06,Action
48751,2013-12-06, Sci-Fi
10575,2013-12-06,Hentai
32745,2013-12-06,Unknown
20995,2013-12-06,Hentai
17641,2013-12-06,Comedy
17641,2013-12-06, Romance
17641,2013-12-06, Sci-Fi
18695,2013-12-06,Hentai
18429,2013-12-07,Action
18429,2013-12-07, Comedy
18429,2013-12-07, Mystery
21433,2013-12-07,Comedy
21433,2013-12-07, Sci-Fi
21981,2013-12-07,Unknown
18397,2013-12-09,Action
18397,2013-12-09, Drama
21587,2013-12-11,Sci-Fi
21009,2013-12-12,Action
21009,2013-12-12, Sports
21009,2013-12-12, Ecchi
52247,2013-12-13,Unknown
19587,2013-12-14,Adventure
19587,2013-12-14, Comedy
18849,2013-12-15,Drama
18849,2013-12-15, Slice of Life
18849,2013-12-15, Supernatural
42358,2013-12-15,Comedy
20987,2013-12-18,Comedy
29151,2013-12-18,Unknown
22671,2013-12-19,Comedy
22671,2013-12-19, Slice of Life
28427,2013-12-19,Comedy
22059,2013-12-19,Unknown
33508,2013-12-19,Fantasy
33508,2013-12-19, Horror
33508,2013-12-19, Mystery
21335,2013-12-19,Sci-Fi
43989,2013-12-20,Adventure
43989,2013-12-20, Comedy
21069,2013-12-20,Hentai
26079,2013-12-20,Comedy
26079,2013-12-20, Sci-Fi
44573,2013-12-20,Comedy
44573,2013-12-20, Fantasy
20539,2013-12-20,Comedy
20539,2013-12-20, Slice of Life
20801,2013-12-20,Supernatural
20801,2013-12-20, Hentai
21001,2013-12-20,Hentai
19159,2013-12-20,Comedy
19159,2013-12-20, Slice of Life
21325,2013-12-21,Comedy
21325,2013-12-21, Slice of Life
21325,2013-12-21, Supernatural
21641,2013-12-23,Action
46729,2013-12-24,Comedy
46729,2013-12-24, Horror
32502,2013-12-25,Comedy
21373,2013-12-25,Action
21373,2013-12-25, Comedy
21373,2013-12-25, Ecchi
21853,2013-12-25,Slice of Life
19251,2013-12-25,Comedy
19251,2013-12-25, Romance
35215,2013-12-25,Slice of Life
28809,2013-12-25,Comedy
21415,2013-12-25,Action
21415,2013-12-25, Fantasy
21415,2013-12-25, Ecchi
23359,2013-12-25,Action
23359,2013-12-25, Comedy
21797,2013-12-26,Comedy
36672,2013-12-27,Unknown
19951,2013-12-27,Action
19951,2013-12-27, Adventure
19951,2013-12-27, Fantasy
24199,2013-12-27,Unknown
21097,2013-12-27,Hentai
35912,2013-12-28,Adventure
35912,2013-12-28, Sports
15813,2013-12-28,Fantasy
30445,2013-12-29,Unknown
21875,2013-12-29,Unknown
33773,2013-12-30,Adventure
33773,2013-12-30, Fantasy
23621,2013-12-31,Romance
23621,2013-12-31, Slice of Life
21703,2013-12-31,Action
21703,2013-12-31, Adventure
21703,2013-12-31, Comedy
21703,2013-12-31, Fantasy
20021,2013-12-31,Action
20021,2013-12-31, Fantasy
19653,2013-12-31,Action
19653,2013-12-31, Fantasy
19653,2013-12-31, Sci-Fi
33194,2013-12-31,Comedy
44473,2014-01-01,Unknown
48317,2014-01-01,Adventure
50246,2014-01-01,Avant Garde
46860,2014-01-01,Comedy
46909,2014-01-01,Unknown
38701,2014-01-01,Avant Garde
45986,2014-01-01,Unknown
46742,2014-01-01,Fantasy
46904,2014-01-01,Unknown
46013,2014-01-01,Unknown
30166,2014-01-01,Comedy
30166,2014-01-01, Fantasy
30166,2014-01-01, Supernatural
28765,2014-01-01,Unknown
40816,2014-01-01,Avant Garde
46949,2014-01-01,Unknown
44548,2014-01-01,Comedy
46896,2014-01-01,Unknown
44979,2014-01-01,Adventure
44979,2014-01-01, Fantasy
36272,2014-01-01,Unknown
53017,2014-01-01,Avant Garde
45761,2014-01-01,Unknown
46859,2014-01-01,Comedy
29844,2014-01-01,Comedy
53061,2014-01-01,Avant Garde
46879,2014-01-01,Fantasy
29860,2014-01-01,Comedy
44490,2014-01-01,Unknown
33777,2014-01-01,Avant Garde
33777,2014-01-01, Drama
40737,2014-01-01,Avant Garde
46936,2014-01-01,Comedy
45370,2014-01-01,Fantasy
45443,2014-01-01,Adventure
45443,2014-01-01, Fantasy
28543,2014-01-01,Drama
35709,2014-01-01,Avant Garde
35709,2014-01-01, Supernatural
29311,2014-01-01,Unknown
48334,2014-01-01,Fantasy
48111,2014-01-01,Unknown
39703,2014-01-01,Drama
50245,2014-01-01,Slice of Life
47206,2014-01-01,Unknown
46540,2014-01-01,Unknown
45830,2014-01-01,Unknown
34318,2014-01-01,Romance
34318,2014-01-01, Supernatural
44847,2014-01-01,Fantasy
34907,2014-01-01,Unknown
28687,2014-01-01,Unknown
30926,2014-01-01,Drama
30906,2014-01-01,Slice of Life
52961,2014-01-01,Romance
46760,2014-01-01,Fantasy
26117,2014-01-01,Sci-Fi
41170,2014-01-01,Avant Garde
47958,2014-01-01,Unknown
53035,2014-01-01,Comedy
53035,2014-01-01, Supernatural
46968,2014-01-01,Fantasy
44560,2014-01-01,Action
44560,2014-01-01, Comedy
44560,2014-01-01, Horror
29995,2014-01-01,Avant Garde
48295,2014-01-01,Unknown
33545,2014-01-01,Comedy
22081,2014-01-01,Hentai
44550,2014-01-01,Comedy
21913,2014-01-02,Comedy
39220,2014-01-02,Unknown
21363,2014-01-03,Hentai
17777,2014-01-04,Comedy
17777,2014-01-04, Romance
17777,2014-01-04, Supernatural
17777,2014-01-04, Ecchi
19799,2014-01-04,Comedy
20977,2014-01-04,Comedy
30483,2014-01-04,Adventure
30483,2014-01-04, Drama
30483,2014-01-04, Sci-Fi
19067,2014-01-04,Unknown
20847,2014-01-04,Comedy
21329,2014-01-04,Adventure
21329,2014-01-04, Fantasy
21329,2014-01-04, Mystery
21329,2014-01-04, Slice of Life
21329,2014-01-04, Supernatural
21085,2014-01-05,Action
21085,2014-01-05, Fantasy
21085,2014-01-05, Supernatural
20507,2014-01-05,Action
20507,2014-01-05, Fantasy
21427,2014-01-05,Comedy
19855,2014-01-05,Action
19855,2014-01-05, Sci-Fi
20057,2014-01-05,Comedy
20057,2014-01-05, Sci-Fi
21177,2014-01-06,Action
21177,2014-01-06, Sci-Fi
19117,2014-01-06,Adventure
19117,2014-01-06, Drama
19117,2014-01-06, Romance
18139,2014-01-06,Comedy
20555,2014-01-06,Slice of Life
44111,2014-01-06,Comedy
44111,2014-01-06, Sci-Fi
21437,2014-01-06,Action
21437,2014-01-06, Sci-Fi
22541,2014-01-06,Comedy
22541,2014-01-06, Gourmet
16123,2014-01-06,Slice of Life
22755,2014-01-07,Comedy
20031,2014-01-07,Comedy
22013,2014-01-07,Comedy
20267,2014-01-08,Comedy
20267,2014-01-08, Fantasy
20267,2014-01-08, Slice of Life
19157,2014-01-08,Comedy
19157,2014-01-08, Supernatural
20909,2014-01-08,Slice of Life
20909,2014-01-08, Supernatural
20689,2014-01-08,Comedy
20689,2014-01-08, Drama
20689,2014-01-08, Mystery
18671,2014-01-09,Comedy
18671,2014-01-09, Romance
21447,2014-01-09,Adventure
21447,2014-01-09, Mystery
20931,2014-01-09,Comedy
20931,2014-01-09, Slice of Life
20541,2014-01-09,Comedy
20541,2014-01-09, Romance
21189,2014-01-10,Drama
19769,2014-01-10,Action
19769,2014-01-10, Fantasy
20431,2014-01-10,Comedy
20431,2014-01-10, Fantasy
20431,2014-01-10, Supernatural
20047,2014-01-10,Comedy
20047,2014-01-10, Girls Love
20047,2014-01-10, Romance
20047,2014-01-10, Slice of Life
21067,2014-01-10,Comedy
21067,2014-01-10, Slice of Life
19315,2014-01-10,Fantasy
19315,2014-01-10, Horror
20533,2014-01-10,Adventure
20533,2014-01-10, Fantasy
20533,2014-01-10, Sci-Fi
19363,2014-01-10,Comedy
19363,2014-01-10, Slice of Life
21267,2014-01-10,Slice of Life
23149,2014-01-11,Comedy
32812,2014-01-11,Unknown
18897,2014-01-11,Comedy
18897,2014-01-11, Romance
19023,2014-01-11,Drama
18095,2014-01-11,Comedy
18095,2014-01-11, Romance
18095,2014-01-11, Ecchi
35312,2014-01-11,Comedy
35312,2014-01-11, Slice of Life
21851,2014-01-12,Slice of Life
20973,2014-01-12,Action
20973,2014-01-12, Comedy
20973,2014-01-12, Fantasy
22849,2014-01-12,Comedy
34424,2014-01-13,Unknown
20053,2014-01-13,Action
20053,2014-01-13, Fantasy
21773,2014-01-14,Unknown
24109,2014-01-14,Supernatural
36070,2014-01-14,Unknown
20457,2014-01-16,Comedy
20457,2014-01-16, Romance
20457,2014-01-16, Supernatural
37391,2014-01-16,Adventure
37391,2014-01-16, Comedy
40139,2014-01-16,Drama
40139,2014-01-16, Slice of Life
15565,2014-01-16,Action
15565,2014-01-16, Ecchi
48971,2014-01-16,Avant Garde
20649,2014-01-17,Drama
20649,2014-01-17, Romance
20649,2014-01-17, Slice of Life
23917,2014-01-17,Unknown
32808,2014-01-17,Adventure
32808,2014-01-17, Comedy
50043,2014-01-18,Unknown
39200,2014-01-18,Unknown
22661,2014-01-19,Drama
22661,2014-01-19, Fantasy
38285,2014-01-21,Drama
38285,2014-01-21, Romance
38285,2014-01-21, Slice of Life
35307,2014-01-21,Comedy
35307,2014-01-21, Slice of Life
23703,2014-01-22,Adventure
23703,2014-01-22, Sci-Fi
23363,2014-01-22,Comedy
23363,2014-01-22, Romance
22335,2014-01-24,Comedy
22335,2014-01-24, Sports
38049,2014-01-24,Adventure
21599,2014-01-25,Comedy
21599,2014-01-25, Sci-Fi
21599,2014-01-25, Ecchi
17437,2014-01-25,Comedy
17437,2014-01-25, Drama
37264,2014-01-28,Comedy
29821,2014-01-28,Comedy
36069,2014-01-28,Unknown
43933,2014-01-29,Slice of Life
44565,2014-01-29,Comedy
20517,2014-01-29,Comedy
20517,2014-01-29, Drama
20517,2014-01-29, Romance
20517,2014-01-29, Slice of Life
20517,2014-01-29, Supernatural
22985,2014-01-29,Comedy
22985,2014-01-29, Fantasy
22985,2014-01-29, Supernatural
22435,2014-01-29,Action
22435,2014-01-29, Sci-Fi
39939,2014-01-29,Drama
22673,2014-01-29,Comedy
22673,2014-01-29, Sports
37098,2014-01-30,Adventure
37098,2014-01-30, Comedy
22069,2014-01-30,Hentai
28593,2014-01-31,Comedy
21059,2014-01-31,Hentai
48213,2014-02-01,Fantasy
38817,2014-02-01,Hentai
20651,2014-02-01,Drama
20651,2014-02-01, Slice of Life
20651,2014-02-01, Supernatural
43004,2014-02-02,Comedy
43761,2014-02-02,Comedy
33526,2014-02-02,Unknown
21407,2014-02-02,Action
21407,2014-02-02, Fantasy
33886,2014-02-04,Avant Garde
21771,2014-02-04,Unknown
33708,2014-02-05,Action
32289,2014-02-05,Action
32289,2014-02-05, Sci-Fi
20843,2014-02-05,Comedy
20843,2014-02-05, Slice of Life
20423,2014-02-05,Fantasy
20423,2014-02-05, Mystery
22377,2014-02-06,Action
35694,2014-02-06,Adventure
20969,2014-02-08,Drama
20969,2014-02-08, Supernatural
28085,2014-02-08,Avant Garde
12017,2014-02-08,Action
12017,2014-02-08, Comedy
12017,2014-02-08, Mystery
23903,2014-02-12,Comedy
23903,2014-02-12, Romance
23401,2014-02-13,Slice of Life
22953,2014-02-13,Comedy
37225,2014-02-14,Unknown
33266,2014-02-14,Sci-Fi
40297,2014-02-14,Adventure
40297,2014-02-14, Avant Garde
20767,2014-02-17,Comedy
20767,2014-02-17, Fantasy
22859,2014-02-19,Comedy
28251,2014-02-20,Comedy
28251,2014-02-20, Romance
23483,2014-02-20,Unknown
21521,2014-02-21,Girls Love
21521,2014-02-21, Hentai
23341,2014-02-22,Comedy
22131,2014-02-22,Unknown
14817,2014-02-22,Sci-Fi
19115,2014-02-22,Drama
24845,2014-02-22,Comedy
27459,2014-02-24,Unknown
22839,2014-02-25,Slice of Life
32377,2014-02-25,Action
38072,2014-02-26,Unknown
21103,2014-02-26,Unknown
22745,2014-02-26,Romance
19953,2014-02-26,Slice of Life
21075,2014-02-26,Comedy
42654,2014-02-26,Comedy
29801,2014-02-27,Drama
33957,2014-02-27,Action
21597,2014-02-28,Hentai
21513,2014-02-28,Hentai
22039,2014-02-28,Hentai
21393,2014-02-28,Hentai
21751,2014-02-28,Hentai
33339,2014-02-28,Comedy
33339,2014-02-28, Supernatural
33339,2014-02-28, Suspense
22757,2014-02-28,Comedy
22757,2014-02-28, Slice of Life
52734,2014-02-28,Hentai
48303,2014-02-28,Comedy
20907,2014-03-01,Adventure
20903,2014-03-01,Drama
20903,2014-03-01, Slice of Life
20961,2014-03-01,Action
20961,2014-03-01, Adventure
20961,2014-03-01, Fantasy
20889,2014-03-01,Unknown
34844,2014-03-02,Comedy
34844,2014-03-02, Fantasy
32557,2014-03-02,Comedy
32557,2014-03-02, Horror
23885,2014-03-02,Comedy
31893,2014-03-03,Adventure
31893,2014-03-03, Fantasy
41945,2014-03-03,Drama
41945,2014-03-03, Supernatural
42540,2014-03-04,Comedy
18353,2014-03-05,Slice of Life
49032,2014-03-06,Fantasy
35703,2014-03-07,Supernatural
39217,2014-03-07,Comedy
31424,2014-03-07,Horror
31424,2014-03-07, Supernatural
31424,2014-03-07, Hentai
20545,2014-03-07,Comedy
20545,2014-03-07, Fantasy
20545,2014-03-07, Ecchi
19645,2014-03-08,Adventure
19645,2014-03-08, Comedy
19645,2014-03-08, Fantasy
13119,2014-03-08,Action
13119,2014-03-08, Drama
13119,2014-03-08, Supernatural
21707,2014-03-08,Sports
21729,2014-03-09,Action
21729,2014-03-09, Adventure
22503,2014-03-10,Comedy
22503,2014-03-10, Sci-Fi
22503,2014-03-10, Slice of Life
24839,2014-03-10,Comedy
18851,2014-03-10,Comedy
18851,2014-03-10, Fantasy
22381,2014-03-10,Comedy
22381,2014-03-10, Fantasy
25457,2014-03-11,Action
25457,2014-03-11, Sci-Fi
39322,2014-03-11,Drama
23365,2014-03-11,Unknown
21649,2014-03-12,Slice of Life
32933,2014-03-12,Comedy
32933,2014-03-12, Fantasy
32700,2014-03-12,Unknown
34845,2014-03-13,Comedy
34845,2014-03-13, Fantasy
20963,2014-03-14,Adventure
20963,2014-03-14, Comedy
20963,2014-03-14, Fantasy
20371,2014-03-15,Boys Love
20371,2014-03-15, Comedy
20371,2014-03-15, Drama
20371,2014-03-15, Romance
20815,2014-03-15,Boys Love
20815,2014-03-15, Comedy
20815,2014-03-15, Romance
21031,2014-03-15,Unknown
29975,2014-03-15,Action
29975,2014-03-15, Sci-Fi
21781,2014-03-16,Romance
36673,2014-03-17,Unknown
23237,2014-03-19,Comedy
22071,2014-03-19,Comedy
22071,2014-03-19, Romance
23899,2014-03-19,Slice of Life
44880,2014-03-19,Adventure
44880,2014-03-19, Fantasy
23387,2014-03-20,Action
23387,2014-03-20, Sci-Fi
42457,2014-03-20,Comedy
34258,2014-03-21,Adventure
34258,2014-03-21, Fantasy
34258,2014-03-21, Sci-Fi
21497,2014-03-21,Action
23285,2014-03-21,Comedy
23285,2014-03-21, Slice of Life
44283,2014-03-21,Fantasy
23115,2014-03-21,Comedy
23115,2014-03-21, Mystery
33547,2014-03-21,Comedy
33547,2014-03-21, Fantasy
23427,2014-03-22,Comedy
23427,2014-03-22, Slice of Life
21671,2014-03-22,Comedy
21671,2014-03-22, Sci-Fi
22759,2014-03-25,Comedy
35310,2014-03-25,Comedy
44901,2014-03-25,Adventure
44901,2014-03-25, Fantasy
44901,2014-03-25, Sci-Fi
23487,2014-03-26,Comedy
13843,2014-03-26,Action
13843,2014-03-26, Drama
13843,2014-03-26, Mystery
27907,2014-03-26,Comedy
33156,2014-03-26,Comedy
33156,2014-03-26, Slice of Life
20479,2014-03-26,Action
20479,2014-03-26, Comedy
20479,2014-03-26, Fantasy
20479,2014-03-26, Sci-Fi
23871,2014-03-27,Comedy
23871,2014-03-27, Slice of Life
24443,2014-03-27,Comedy
24443,2014-03-27, Slice of Life
23299,2014-03-27,Action
23299,2014-03-27, Adventure
23299,2014-03-27, Comedy
23299,2014-03-27, Fantasy
20589,2014-03-28,Hentai
23989,2014-03-28,Ecchi
23479,2014-03-28,Hentai
23227,2014-03-28,Comedy
23227,2014-03-28, Romance
21829,2014-03-28,Hentai
30088,2014-03-28,Slice of Life
22429,2014-03-28,Supernatural
22429,2014-03-28, Hentai
34651,2014-03-28,Fantasy
34652,2014-03-28,Unknown
23539,2014-03-31,Comedy
23539,2014-03-31, Gourmet
38363,2014-03-31,Comedy
41121,2014-03-31,Unknown
30907,2014-04-01,Drama
30907,2014-04-01, Romance
30907,2014-04-01, Slice of Life
37689,2014-04-01,Unknown
35773,2014-04-01,Comedy
23511,2014-04-01,Action
23511,2014-04-01, Comedy
39181,2014-04-01,Avant Garde
21835,2014-04-01,Unknown
23881,2014-04-01,Comedy
51157,2014-04-01,Fantasy
21073,2014-04-01,Comedy
21073,2014-04-01, Slice of Life
23619,2014-04-01,Comedy
23619,2014-04-01, Ecchi
21013,2014-04-02,Action
23721,2014-04-02,Fantasy
22465,2014-04-02,Fantasy
22465,2014-04-02, Slice of Life
23301,2014-04-03,Action
23301,2014-04-03, Adventure
23301,2014-04-03, Comedy
23301,2014-04-03, Fantasy
46704,2014-04-03,Fantasy
23579,2014-04-03,Romance
23107,2014-04-03,Comedy
23107,2014-04-03, Fantasy
21405,2014-04-04,Slice of Life
22547,2014-04-04,Action
22547,2014-04-04, Adventure
22547,2014-04-04, Fantasy
22273,2014-04-04,Unknown
37115,2014-04-04,Comedy
19429,2014-04-04,Action
19429,2014-04-04, Girls Love
23213,2014-04-04,Comedy
23213,2014-04-04, Slice of Life
22815,2014-04-04,Hentai
22215,2014-04-05,Sports
21033,2014-04-05,Comedy
21033,2014-04-05, Fantasy
21033,2014-04-05, Ecchi
23627,2014-04-05,Comedy
23409,2014-04-05,Action
23409,2014-04-05, Adventure
23409,2014-04-05, Comedy
23409,2014-04-05, Fantasy
20899,2014-04-05,Action
20899,2014-04-05, Adventure
20899,2014-04-05, Drama
20899,2014-04-05, Supernatural
28595,2014-04-05,Adventure
28595,2014-04-05, Comedy
28595,2014-04-05, Sci-Fi
23067,2014-04-05,Action
23067,2014-04-05, Adventure
23067,2014-04-05, Comedy
23067,2014-04-05, Sci-Fi
22693,2014-04-05,Fantasy
22693,2014-04-05, Romance
22817,2014-04-05,Mystery
21939,2014-04-05,Adventure
21939,2014-04-05, Fantasy
21939,2014-04-05, Mystery
21939,2014-04-05, Slice of Life
21939,2014-04-05, Supernatural
39077,2014-04-05,Drama
39077,2014-04-05, Slice of Life
21809,2014-04-05,Action
21809,2014-04-05, Comedy
21809,2014-04-05, Ecchi
22043,2014-04-05,Action
22043,2014-04-05, Adventure
22043,2014-04-05, Fantasy
20785,2014-04-06,Action
20785,2014-04-06, Romance
20785,2014-04-06, Sci-Fi
20785,2014-04-06, Supernatural
22101,2014-04-06,Adventure
22101,2014-04-06, Fantasy
22101,2014-04-06, Romance
21563,2014-04-06,Fantasy
21563,2014-04-06, Romance
21563,2014-04-06, Supernatural
23229,2014-04-06,Comedy
21185,2014-04-06,Sports
21639,2014-04-06,Action
21639,2014-04-06, Fantasy
34861,2014-04-06,Unknown
22777,2014-04-06,Action
22777,2014-04-06, Adventure
22777,2014-04-06, Comedy
22777,2014-04-06, Fantasy
21431,2014-04-06,Drama
21431,2014-04-06, Mystery
21431,2014-04-06, Sci-Fi
20583,2014-04-06,Sports
20971,2014-04-06,Unknown
21677,2014-04-06,Action
21677,2014-04-06, Romance
21677,2014-04-06, Sci-Fi
22831,2014-04-06,Sports
19111,2014-04-06,Slice of Life
22433,2014-04-06,Action
22433,2014-04-06, Fantasy
22733,2014-04-07,Fantasy
21327,2014-04-07,Comedy
21327,2014-04-07, Slice of Life
29759,2014-04-07,Unknown
22735,2014-04-07,Unknown
19685,2014-04-07,Comedy
19685,2014-04-07, Romance
22099,2014-04-07,Unknown
21863,2014-04-08,Comedy
21863,2014-04-08, Slice of Life
21863,2014-04-08, Ecchi
20787,2014-04-08,Action
20787,2014-04-08, Mystery
20787,2014-04-08, Sci-Fi
21421,2014-04-08,Unknown
24197,2014-04-09,Unknown
19815,2014-04-09,Comedy
19815,2014-04-09, Fantasy
19815,2014-04-09, Ecchi
23733,2014-04-09,Comedy
23733,2014-04-09, Slice of Life
21507,2014-04-09,Action
21507,2014-04-09, Comedy
21507,2014-04-09, Supernatural
21507,2014-04-09, Ecchi
21273,2014-04-10,Comedy
20853,2014-04-10,Action
20853,2014-04-10, Adventure
20853,2014-04-10, Comedy
20853,2014-04-10, Fantasy
20853,2014-04-10, Romance
21167,2014-04-10,Fantasy
21821,2014-04-10,Action
19775,2014-04-11,Action
19775,2014-04-11, Sci-Fi
21561,2014-04-11,Adventure
21561,2014-04-11, Comedy
21561,2014-04-11, Mystery
21561,2014-04-11, Supernatural
26133,2014-04-11,Fantasy
22135,2014-04-11,Drama
22135,2014-04-11, Sports
22821,2014-04-11,Comedy
22123,2014-04-11,Comedy
22123,2014-04-11, Girls Love
30473,2014-04-12,Adventure
30473,2014-04-12, Drama
19163,2014-04-12,Comedy
19163,2014-04-12, Romance
19163,2014-04-12, Sci-Fi
21603,2014-04-13,Comedy
21603,2014-04-13, Sci-Fi
21603,2014-04-13, Supernatural
23895,2014-04-13,Comedy
32752,2014-04-13,Unknown
49124,2014-04-13,Drama
29822,2014-04-14,Comedy
23835,2014-04-15,Drama
23835,2014-04-15, Sci-Fi
23837,2014-04-15,Action
23837,2014-04-15, Supernatural
23837,2014-04-15, Suspense
24201,2014-04-16,Unknown
18205,2014-04-17,Comedy
18205,2014-04-17, Slice of Life
35563,2014-04-18,Slice of Life
36090,2014-04-18,Unknown
23679,2014-04-18,Comedy
23679,2014-04-18, Slice of Life
22543,2014-04-18,Hentai
27619,2014-04-18,Comedy
27619,2014-04-18, Romance
27619,2014-04-18, Slice of Life
27619,2014-04-18, Ecchi
30739,2014-04-18,Comedy
30739,2014-04-18, Ecchi
32800,2014-04-18,Unknown
37532,2014-04-19,Unknown
21395,2014-04-19,Comedy
21395,2014-04-19, Sci-Fi
21419,2014-04-19,Action
21419,2014-04-19, Mystery
40378,2014-04-20,Horror
40378,2014-04-20, Supernatural
42439,2014-04-21,Drama
23133,2014-04-22,Action
23133,2014-04-22, Drama
23133,2014-04-22, Mystery
23133,2014-04-22, Sci-Fi
38911,2014-04-22,Unknown
44595,2014-04-23,Comedy
21879,2014-04-23,Comedy
23499,2014-04-25,Comedy
23033,2014-04-25,Hentai
22347,2014-04-25,Fantasy
22347,2014-04-25, Supernatural
22347,2014-04-25, Hentai
33883,2014-04-25,Comedy
33883,2014-04-25, Fantasy
38796,2014-04-25,Unknown
40555,2014-04-25,Unknown
35985,2014-04-25,Comedy
35985,2014-04-25, Slice of Life
31020,2014-04-25,Comedy
31020,2014-04-25, Slice of Life
23555,2014-04-26,Unknown
12783,2014-04-26,Comedy
12783,2014-04-26, Sci-Fi
12783,2014-04-26, Supernatural
12783,2014-04-26, Ecchi
21647,2014-04-26,Romance
21647,2014-04-26, Slice of Life
35858,2014-04-27,Slice of Life
23901,2014-04-27,Slice of Life
30463,2014-04-28,Fantasy
30463,2014-04-28, Horror
30463,2014-04-28, Supernatural
23857,2014-04-29,Action
42367,2014-04-29,Fantasy
29738,2014-04-29,Unknown
30247,2014-04-30,Comedy
24169,2014-04-30,Comedy
24169,2014-04-30, Mystery
25495,2014-04-30,Unknown
51597,2014-05-01,Avant Garde
36095,2014-05-01,Unknown
36583,2014-05-01,Unknown
35456,2014-05-01,Unknown
23519,2014-05-02,Hentai
36573,2014-05-02,Unknown
36096,2014-05-02,Avant Garde
23737,2014-05-03,Comedy
23737,2014-05-03, Sports
35205,2014-05-03,Comedy
35205,2014-05-03, Sci-Fi
46850,2014-05-06,Sci-Fi
21635,2014-05-06,Comedy
21635,2014-05-06, Slice of Life
38800,2014-05-07,Unknown
48307,2014-05-07,Comedy
48307,2014-05-07, Fantasy
35623,2014-05-08,Unknown
29935,2014-05-09,Action
29935,2014-05-09, Fantasy
44596,2014-05-09,Comedy
37666,2014-05-09,Horror
37666,2014-05-09, Supernatural
29832,2014-05-10,Adventure
34908,2014-05-10,Unknown
30547,2014-05-11,Fantasy
22097,2014-05-14,Action
22097,2014-05-14, Adventure
22097,2014-05-14, Fantasy
35553,2014-05-15,Unknown
22507,2014-05-16,Unknown
44145,2014-05-16,Unknown
26123,2014-05-16,Comedy
24371,2014-05-17,Drama
36781,2014-05-18,Unknown
31019,2014-05-19,Comedy
31019,2014-05-19, Slice of Life
20939,2014-05-20,Comedy
20939,2014-05-20, Romance
30090,2014-05-21,Comedy
30278,2014-05-22,Action
30278,2014-05-22, Supernatural
23247,2014-05-23,Hentai
34843,2014-05-25,Comedy
34843,2014-05-25, Fantasy
28179,2014-05-25,Comedy
28179,2014-05-25, Slice of Life
52732,2014-05-26,Comedy
35514,2014-05-28,Unknown
32862,2014-05-28,Unknown
28227,2014-05-28,Drama
28227,2014-05-28, Ecchi
24365,2014-05-28,Comedy
32257,2014-05-28,Fantasy
24429,2014-05-29,Unknown
44112,2014-05-30,Comedy
44112,2014-05-30, Sci-Fi
51687,2014-05-30,Adventure
21925,2014-05-30,Hentai
22655,2014-05-30,Hentai
23719,2014-05-30,Hentai
43923,2014-05-30,Slice of Life
22901,2014-05-30,Hentai
39714,2014-05-30,Action
39714,2014-05-30, Drama
23047,2014-05-30,Hentai
38133,2014-05-31,Sci-Fi
22197,2014-05-31,Sports
35605,2014-05-31,Unknown
42837,2014-06-01,Unknown
44487,2014-06-01,Fantasy
24989,2014-06-06,Slice of Life
24989,2014-06-06, Supernatural
21473,2014-06-07,Action
21473,2014-06-07, Fantasy
21473,2014-06-07, Supernatural
21737,2014-06-07,Comedy
21737,2014-06-07, Drama
21737,2014-06-07, Slice of Life
28761,2014-06-08,Avant Garde
44597,2014-06-08,Comedy
28351,2014-06-10,Action
28351,2014-06-10, Fantasy
25545,2014-06-10,Unknown
37608,2014-06-10,Romance
22119,2014-06-13,Hentai
24347,2014-06-13,Sports
24823,2014-06-13,Unknown
24763,2014-06-13,Comedy
31686,2014-06-14,Avant Garde
31686,2014-06-14, Comedy
24675,2014-06-14,Unknown
24713,2014-06-17,Comedy
24713,2014-06-17, Slice of Life
